# Note - You may enter notes about your run here. They will be displayed every time this log is loaded.
# Saved Wednesday July 07 2021
# To calculate the rpm of your motor: take the Motor_RPM and divide by the number of motor poles / 2
LogSession_ID,Log_Frequency,Drive_Voltage,Drive_Current,Drive_Power,Temperature,Input_Throttle,Output_Throttle,Motor_RPM,Power_Consumption
59,8,28.88,6.65,192.05,87.80,1388,38.00,25560,33.47
59,8,28.87,6.76,195.16,87.80,1392,38.00,26160,33.48
59,8,28.84,6.96,200.73,87.80,1383,37.00,27420,33.49
59,8,28.83,6.79,195.76,87.80,1395,39.00,26160,33.49
59,8,28.80,6.88,198.14,87.80,1420,41.00,26820,33.50
59,8,28.76,7.60,218.58,87.80,1424,42.00,28620,33.50
59,8,28.72,7.58,217.70,87.80,1408,40.00,28020,33.51
59,8,28.70,7.09,203.48,87.80,1410,40.00,28620,33.52
59,8,28.70,7.00,200.90,87.80,1415,41.00,28020,33.52
59,8,28.72,6.99,200.75,87.80,1397,39.00,28620,33.53
59,8,28.76,6.74,193.84,87.80,1385,38.00,28020,33.53
59,8,28.81,6.35,182.94,87.80,1382,37.00,26820,33.54
59,8,28.84,6.25,180.25,87.80,1392,38.00,26820,33.55
59,8,28.83,6.43,185.38,87.80,1384,37.00,26820,33.55
59,8,28.82,6.40,184.45,87.80,1385,38.00,26160,33.56
59,8,28.81,6.21,178.91,87.80,1382,37.00,26160,33.56
59,8,28.80,6.30,181.44,87.80,1403,40.00,26160,33.57
59,8,28.73,6.99,200.82,87.80,1416,41.00,26820,33.57
59,8,28.70,7.43,213.24,87.80,1403,40.00,28020,33.58
59,8,28.68,6.95,199.33,87.80,1386,38.00,28020,33.59
59,8,28.71,6.39,183.46,87.80,1392,38.00,27420,33.59
59,8,28.70,6.42,184.25,87.80,1406,40.00,27420,33.60
59,8,28.68,6.96,199.61,87.80,1403,40.00,27420,33.60
59,8,28.68,6.94,199.04,87.80,1400,39.00,28020,33.61
59,8,28.68,6.86,196.74,87.80,1402,40.00,27420,33.62
59,8,28.67,6.94,198.97,87.80,1402,40.00,28020,33.62
59,8,28.66,7.01,200.91,87.80,1411,40.00,27420,33.63
59,8,28.66,7.15,204.92,87.80,1418,41.00,28020,33.63
59,8,28.67,7.26,208.14,87.80,1408,40.00,28020,33.64
59,8,28.68,7.08,203.05,87.80,1411,40.00,28020,33.65
59,8,28.68,7.04,201.91,87.80,1414,41.00,28020,33.65
59,8,28.67,7.20,206.42,87.80,1410,40.00,28020,33.66
59,8,28.65,6.97,199.69,87.80,1406,40.00,28620,33.66
59,8,28.65,6.89,197.40,87.80,1405,40.00,27420,33.67
59,8,28.66,6.96,199.47,87.80,1407,40.00,28020,33.68
59,8,28.65,7.01,200.84,87.80,1420,41.00,27420,33.68
59,8,28.65,7.22,206.85,87.80,1416,41.00,28620,33.69
59,8,28.64,7.08,202.77,87.80,1396,39.00,28620,33.69
59,8,28.65,6.60,189.09,87.80,1399,39.00,27420,33.70
59,8,28.65,6.60,189.09,87.80,1407,40.00,28020,33.71
59,8,28.65,7.10,203.42,87.80,1423,42.00,27420,33.71
59,8,28.64,7.54,215.95,87.80,1416,41.00,28020,33.72
59,8,28.64,7.40,211.94,87.80,1394,38.00,28620,33.73
59,8,28.64,6.80,194.75,87.80,1390,38.00,27420,33.73
59,8,28.65,6.67,191.10,87.80,1410,40.00,27420,33.74
59,8,28.65,7.13,204.27,87.80,1408,40.00,27420,33.74
59,8,28.66,7.28,208.64,87.80,1405,40.00,28020,33.75
59,8,28.65,7.03,201.41,87.80,1394,38.00,28020,33.76
59,8,28.65,6.77,193.96,87.80,1395,39.00,27420,33.76
59,8,28.64,6.73,192.75,87.80,1399,39.00,27420,33.77
59,8,28.64,6.88,197.04,87.80,1403,40.00,27420,33.77
59,8,28.64,7.14,204.49,87.80,1411,40.00,27420,33.78
59,8,28.64,7.26,207.93,87.80,1395,39.00,28020,33.79
59,8,28.62,6.92,198.05,87.80,1390,38.00,27420,33.79
59,8,28.65,6.59,188.80,87.80,1398,39.00,26820,33.80
59,8,28.64,6.76,193.61,87.80,1407,40.00,26820,33.80
59,8,28.65,7.54,216.02,87.80,1407,40.00,27420,33.81
59,8,28.64,7.51,215.09,87.80,1394,38.00,28020,33.82
59,8,28.66,6.75,193.46,87.80,1383,37.00,27420,33.82
59,8,28.66,6.36,182.28,87.80,1397,39.00,26820,33.83
59,8,28.65,6.60,189.09,87.80,1405,40.00,26820,33.83
59,8,28.62,7.23,206.92,87.80,1400,39.00,27420,33.84
59,8,28.62,7.21,206.35,87.80,1386,38.00,27420,33.85
59,8,28.62,6.63,189.75,87.80,1381,37.00,27420,33.85
59,8,28.63,6.32,180.94,87.80,1409,40.00,26160,33.86
59,8,28.61,7.17,205.13,87.80,1408,40.00,27420,33.86
59,8,28.59,7.49,214.14,87.80,1406,40.00,28020,33.87
59,8,28.59,7.27,207.85,87.80,1402,40.00,27420,33.88
59,8,28.61,7.05,201.70,87.80,1392,38.00,27420,33.88
59,8,28.61,6.77,193.69,87.80,1399,39.00,27420,33.89
59,8,28.61,6.83,195.41,87.80,1412,40.00,26820,33.89
59,8,28.59,7.31,208.99,87.80,1410,40.00,27420,33.90
59,8,28.59,7.36,210.42,87.80,1388,38.00,28020,33.91
59,8,28.59,6.50,185.84,87.80,1392,38.00,26820,33.91
59,8,28.59,6.41,183.26,87.80,1414,41.00,26820,33.92
59,8,28.57,7.29,208.28,87.80,1412,40.00,27420,33.92
59,8,28.57,7.55,215.70,87.80,1395,39.00,28020,33.93
59,8,28.59,7.04,201.27,87.80,1387,38.00,27420,33.94
59,8,28.60,6.58,188.19,87.80,1387,38.00,27420,33.94
59,8,28.61,6.49,185.68,87.80,1403,40.00,26160,33.95
59,8,28.60,6.90,197.34,87.80,1401,39.00,27420,33.95
59,8,28.58,7.24,206.92,87.80,1410,40.00,27420,33.96
59,8,28.58,7.31,208.92,87.80,1418,41.00,27420,33.97
59,8,28.58,7.59,216.92,87.80,1413,41.00,28620,33.97
59,8,28.58,7.41,211.78,87.80,1394,38.00,28020,33.98
59,8,28.58,7.11,203.20,87.80,1397,39.00,27420,33.99
59,8,28.57,6.97,199.13,87.80,1401,39.00,27420,33.99
59,8,28.57,7.02,200.56,87.80,1403,40.00,27420,34.00
59,8,28.57,7.11,203.13,87.80,1402,40.00,28020,34.00
59,8,28.57,7.02,200.56,87.80,1396,39.00,27420,34.01
59,8,28.57,6.86,195.99,87.80,1405,40.00,27420,34.02
59,8,28.57,7.03,200.85,87.80,1398,39.00,27420,34.02
59,8,28.57,7.27,207.70,87.80,1393,38.00,28020,34.03
59,8,28.57,7.04,201.13,87.80,1391,38.00,27420,34.04
59,8,28.57,6.82,194.85,87.80,1402,40.00,26820,34.04
59,8,28.58,7.03,200.92,87.80,1411,40.00,27420,34.05
59,8,28.59,7.27,207.85,87.80,1401,39.00,27420,34.05
59,8,28.59,7.18,205.28,87.80,1405,40.00,28020,34.06
59,8,28.58,7.14,204.06,87.80,1404,40.00,27420,34.07
59,8,28.57,7.21,205.99,87.80,1400,39.00,28020,34.07
59,8,28.57,7.11,203.13,87.80,1401,39.00,27420,34.08
59,8,28.56,7.06,201.63,87.80,1413,41.00,27420,34.08
59,8,28.56,7.37,210.49,87.80,1412,40.00,27420,34.09
59,8,28.56,7.54,215.34,87.80,1418,41.00,28020,34.10
59,8,28.57,7.50,214.28,87.80,1427,42.00,28620,34.10
59,8,28.56,7.55,215.63,87.80,1421,41.00,28620,34.11
59,8,28.56,7.51,214.49,87.80,1420,41.00,28020,34.12
59,8,28.55,7.35,209.84,87.80,1423,42.00,28620,34.12
59,8,28.55,7.28,207.84,87.80,1414,41.00,28620,34.13
59,8,28.54,7.18,204.92,87.80,1397,39.00,28020,34.14
59,8,28.55,7.07,201.85,87.80,1421,41.00,28020,34.14
59,8,28.54,7.43,212.05,87.80,1428,42.00,28020,34.15
59,8,28.57,7.65,218.56,87.80,1411,40.00,28020,34.16
59,8,28.55,7.12,203.28,87.80,1390,38.00,28020,34.16
59,8,28.57,6.47,184.85,87.80,1391,38.00,27420,34.17
59,8,28.55,6.49,185.29,87.80,1394,38.00,26820,34.17
59,8,28.55,6.92,197.57,87.80,1402,40.00,27420,34.18
59,8,28.53,7.25,206.84,87.80,1403,40.00,27420,34.19
59,8,28.54,7.35,209.77,87.80,1405,40.00,27420,34.19
59,8,28.57,7.16,204.56,87.80,1395,39.00,27420,34.20
59,8,28.56,6.93,197.92,87.80,1397,39.00,27420,34.20
59,8,28.56,6.92,197.64,87.80,1411,40.00,27420,34.21
59,8,28.55,7.30,208.41,87.80,1417,41.00,27420,34.22
59,8,28.54,7.50,214.05,87.80,1402,40.00,28020,34.22
59,8,28.53,7.10,202.56,87.80,1401,39.00,27420,34.23
59,8,28.52,6.96,198.50,87.80,1413,41.00,27420,34.23
59,8,28.51,7.38,210.40,87.80,1401,39.00,28020,34.24
59,8,28.51,7.27,207.27,87.80,1392,38.00,27420,34.25
59,8,28.51,6.82,194.44,87.80,1408,40.00,27420,34.25
59,8,28.51,7.06,201.28,87.80,1423,42.00,28020,34.26
59,8,28.51,7.54,214.97,87.80,1427,42.00,28020,34.27
59,8,28.51,7.40,210.97,87.80,1421,41.00,28620,34.27
59,8,28.51,7.02,200.14,87.80,1414,41.00,28620,34.28
59,8,28.51,6.81,194.15,87.80,1411,40.00,28020,34.28
59,8,28.51,6.82,194.44,87.80,1411,40.00,28620,34.29
59,8,28.52,6.89,196.50,87.80,1403,40.00,28020,34.30
59,8,28.53,6.85,195.43,87.80,1398,39.00,28020,34.30
59,8,28.53,6.77,193.15,87.80,1402,40.00,27420,34.31
59,8,28.52,6.88,196.22,87.80,1403,40.00,27420,34.31
59,8,28.51,7.04,200.71,87.80,1403,40.00,28020,34.32
59,8,28.52,7.02,200.21,87.80,1412,40.00,27420,34.33
59,8,28.52,7.13,203.35,87.80,1419,41.00,28020,34.33
59,8,28.52,7.16,204.20,87.80,1400,39.00,28020,34.34
59,8,28.51,6.90,196.72,87.80,1403,40.00,28020,34.34
59,8,28.51,6.80,193.87,87.80,1401,39.00,28020,34.35
59,8,28.51,6.85,195.29,87.80,1401,39.00,27420,34.36
59,8,28.51,6.98,199.00,87.80,1416,41.00,27420,34.36
59,8,28.51,7.35,209.55,87.80,1417,41.00,28020,34.37
59,8,28.51,7.24,206.41,87.80,1395,39.00,28020,34.38
59,8,28.51,6.83,194.72,87.80,1387,38.00,27420,34.38
59,8,28.50,6.67,190.10,87.80,1403,40.00,27420,34.39
59,8,28.50,6.93,197.50,87.80,1408,40.00,27420,34.39
59,8,28.50,7.31,208.33,87.80,1408,40.00,27420,34.40
59,8,28.50,7.19,204.92,87.80,1392,38.00,28020,34.41
59,8,28.51,6.79,193.58,87.80,1388,38.00,26820,34.41
59,8,28.51,6.53,186.17,87.80,1391,38.00,26820,34.42
59,8,28.51,6.81,194.15,87.80,1406,40.00,26160,34.42
59,8,28.51,7.25,206.70,87.80,1399,39.00,27420,34.43
59,8,28.50,7.14,203.49,87.80,1391,38.00,27420,34.44
59,8,28.49,6.78,193.16,87.80,1398,39.00,27420,34.44
59,8,28.49,6.86,195.44,87.80,1411,40.00,27420,34.45
59,8,28.50,7.18,204.63,87.80,1408,40.00,28620,34.45
59,8,28.50,6.95,198.07,87.80,1387,38.00,28020,34.46
59,8,28.49,6.38,181.77,87.80,1386,38.00,27420,34.47
59,8,28.48,6.34,180.56,87.80,1416,41.00,27420,34.47
59,8,28.47,7.26,206.69,87.80,1416,41.00,27420,34.48
59,8,28.47,7.57,215.52,87.80,1417,41.00,28020,34.48
59,8,28.47,7.28,207.26,87.80,1412,40.00,28620,34.49
59,8,28.49,7.13,203.13,87.80,1414,41.00,28020,34.50
59,8,28.49,7.08,201.71,87.80,1416,41.00,28020,34.50
59,8,28.46,7.02,199.79,87.80,1410,40.00,28020,34.51
59,8,28.45,6.96,198.01,87.80,1409,40.00,28020,34.51
59,8,28.45,6.96,198.01,87.80,1416,41.00,28020,34.52
59,8,28.45,7.09,201.71,87.80,1414,41.00,28020,34.53
59,8,28.45,7.07,201.14,87.80,1412,40.00,28620,34.53
59,8,28.45,6.82,194.03,87.80,1401,39.00,28620,34.54
59,8,28.47,6.69,190.46,87.80,1399,39.00,27420,34.54
59,8,28.48,6.69,190.53,87.80,1407,40.00,27420,34.55
59,8,28.49,7.06,201.14,87.80,1419,41.00,28020,34.56
59,8,28.49,7.33,208.83,87.80,1415,41.00,28020,34.56
59,8,28.49,7.27,207.12,87.80,1409,40.00,28020,34.57
59,8,28.46,6.97,198.37,87.80,1405,40.00,28020,34.58
59,8,28.45,6.96,198.01,87.80,1429,42.00,28020,34.58
59,8,28.45,7.30,207.69,87.80,1435,43.00,29220,34.59
59,8,28.45,7.50,213.38,87.80,1407,40.00,28620,34.59
59,8,28.45,6.98,198.58,87.80,1413,41.00,28620,34.60
59,8,28.45,6.69,190.33,87.80,1418,41.00,28020,34.61
59,8,28.46,6.74,191.82,87.80,1422,41.00,28020,34.61
59,8,28.47,6.86,195.30,87.80,1426,42.00,28620,34.62
59,8,28.46,7.06,200.93,87.80,1424,42.00,28620,34.62
59,8,28.45,7.28,207.12,87.80,1423,42.00,28620,34.63
59,8,28.45,7.11,202.28,87.80,1401,39.00,28620,34.64
59,8,28.45,6.53,185.78,87.80,1408,40.00,28020,34.64
59,8,28.45,6.59,187.49,87.80,1418,41.00,28020,34.65
59,8,28.45,7.09,201.71,87.80,1412,40.00,28020,34.65
59,8,28.45,7.01,199.43,87.80,1398,39.00,28020,34.66
59,8,28.45,6.71,190.90,87.80,1406,40.00,27420,34.67
59,8,28.45,6.86,195.17,87.80,1422,41.00,27420,34.67
59,8,28.45,7.56,215.08,87.80,1422,41.00,28620,34.68
59,8,28.44,7.40,210.46,87.80,1416,41.00,28620,34.68
59,8,28.42,6.94,197.23,87.80,1414,41.00,28020,34.69
59,8,28.41,6.83,194.04,87.80,1419,41.00,28620,34.70
59,8,28.40,6.94,197.10,87.80,1411,40.00,28020,34.70
59,8,28.39,6.98,198.16,87.80,1419,41.00,28020,34.71
59,8,28.39,7.19,204.12,87.80,1432,43.00,28620,34.72
59,8,28.38,7.53,213.70,87.80,1441,44.00,28620,34.72
59,8,28.38,7.63,216.54,87.80,1425,42.00,29820,34.73
59,8,28.38,7.23,205.19,87.80,1424,42.00,28620,34.73
59,8,28.38,6.97,197.81,87.80,1416,41.00,28620,34.74
59,8,28.38,6.98,198.09,87.80,1417,41.00,28620,34.75
59,8,28.38,6.93,196.67,87.80,1417,41.00,28620,34.75
59,8,28.39,6.98,198.16,87.80,1432,43.00,28020,34.76
59,8,28.38,7.18,203.77,87.80,1428,42.00,28620,34.76
59,8,28.38,7.28,206.61,87.80,1420,41.00,28620,34.77
59,8,28.38,7.03,199.51,87.80,1424,42.00,28620,34.78
59,8,28.38,6.91,196.11,87.80,1405,40.00,28620,34.78
59,8,28.38,6.77,192.13,87.80,1407,40.00,28020,34.79
59,8,28.38,6.61,187.59,87.80,1399,39.00,28020,34.79
59,8,28.40,6.71,190.56,87.80,1412,40.00,28020,34.80
59,8,28.39,6.87,195.04,87.80,1408,40.00,28020,34.81
59,8,28.40,7.05,200.22,87.80,1412,40.00,28020,34.81
59,8,28.39,7.04,199.87,87.80,1403,40.00,28020,34.82
59,8,28.39,6.92,196.46,87.80,1399,39.00,28020,34.82
59,8,28.39,6.61,187.66,87.80,1407,40.00,27420,34.83
59,8,28.39,6.88,195.32,87.80,1424,42.00,27420,34.84
59,8,28.40,7.24,205.62,87.80,1412,40.00,28620,34.84
59,8,28.40,6.98,198.23,87.80,1413,41.00,28620,34.85
59,8,28.40,6.80,193.12,87.80,1425,42.00,28620,34.85
59,8,28.38,7.03,199.51,87.80,1423,42.00,28020,34.86
59,8,28.38,7.20,204.34,87.80,1421,41.00,29220,34.87
59,8,28.38,7.06,200.36,87.80,1426,42.00,28620,34.87
59,8,28.38,6.92,196.39,87.80,1417,41.00,28620,34.88
59,8,28.38,6.90,195.82,87.80,1428,42.00,28620,34.89
59,8,28.38,6.97,197.81,87.80,1429,42.00,28620,34.89
59,8,28.38,7.26,206.04,87.80,1423,42.00,28620,34.90
59,8,28.38,7.16,203.20,87.80,1429,42.00,28620,34.90
59,8,28.38,7.20,204.34,87.80,1433,43.00,28620,34.91
59,8,28.37,7.29,206.82,87.80,1422,41.00,29220,34.92
59,8,28.37,7.18,203.70,87.80,1417,41.00,28620,34.92
59,8,28.37,7.05,200.01,87.80,1441,44.00,28020,34.93
59,8,28.37,7.81,221.57,87.80,1438,43.00,29220,34.94
59,8,28.38,7.95,225.62,87.80,1420,41.00,29220,34.94
59,8,28.36,7.21,204.48,87.80,1406,40.00,28020,34.95
59,8,28.36,6.85,194.27,87.80,1415,41.00,28020,34.95
59,8,28.36,7.08,200.79,87.80,1417,41.00,28020,34.96
59,8,28.38,7.15,202.92,87.80,1400,39.00,28620,34.97
59,8,28.41,6.79,192.90,87.80,1404,40.00,27420,34.97
59,8,28.41,6.71,190.63,87.80,1415,41.00,28020,34.98
59,8,28.40,7.08,201.07,87.80,1413,41.00,28020,34.98
59,8,28.39,7.03,199.58,87.80,1397,39.00,28020,34.99
59,8,28.40,6.60,187.44,87.80,1405,40.00,27420,35.00
59,8,28.39,6.62,187.94,87.80,1419,41.00,27420,35.00
59,8,28.39,7.18,203.84,87.80,1429,42.00,28620,35.01
59,8,28.38,7.49,212.57,87.80,1433,43.00,29220,35.02
59,8,28.38,7.52,213.42,87.80,1430,43.00,28620,35.02
59,8,28.38,7.39,209.73,87.80,1437,43.00,29220,35.03
59,8,28.36,7.32,207.60,87.80,1437,43.00,29220,35.03
59,8,28.35,7.40,209.79,87.80,1435,43.00,29220,35.04
59,8,28.34,7.26,205.75,87.80,1424,42.00,29220,35.05
59,8,28.34,6.98,197.81,87.80,1413,41.00,29220,35.05
59,8,28.34,6.69,189.59,87.80,1406,40.00,28620,35.06
59,8,28.37,6.62,187.81,87.80,1414,41.00,28020,35.06
59,8,28.38,6.91,196.11,87.80,1428,42.00,28620,35.07
59,8,28.37,7.38,209.37,87.80,1430,43.00,28620,35.08
59,8,28.37,7.38,209.37,87.80,1423,42.00,29220,35.08
59,8,28.37,7.07,200.58,87.80,1422,41.00,28620,35.09
59,8,28.38,6.88,195.25,87.80,1407,40.00,28620,35.10
59,8,28.38,6.75,191.57,87.80,1411,40.00,28020,35.10
59,8,28.38,6.77,192.13,87.80,1422,41.00,28620,35.11
59,8,28.38,6.92,196.39,87.80,1412,40.00,28620,35.11
59,8,28.37,6.83,193.77,87.80,1405,40.00,28020,35.12
59,8,28.38,6.72,190.71,87.80,1406,40.00,28020,35.13
59,8,28.38,6.86,194.69,87.80,1416,41.00,28020,35.13
59,8,28.38,6.81,193.27,87.80,1411,40.00,28620,35.14
59,8,28.38,6.74,191.28,87.80,1413,41.00,28020,35.14
59,8,28.38,6.79,192.70,87.80,1393,38.00,28020,35.15
59,8,28.38,6.46,183.33,87.80,1389,38.00,27420,35.15
59,8,28.38,6.20,175.96,87.80,1403,40.00,26820,35.16
59,8,28.37,6.71,190.36,87.80,1416,41.00,27420,35.17
59,8,28.37,7.35,208.52,87.80,1413,41.00,28620,35.17
59,8,28.37,7.20,204.26,87.80,1406,40.00,28020,35.18
59,8,28.38,6.71,190.43,87.80,1404,40.00,28020,35.18
59,8,28.38,6.77,192.13,87.80,1421,41.00,27420,35.19
59,8,28.37,7.30,207.10,87.80,1431,43.00,28620,35.20
59,8,28.37,7.40,209.94,87.80,1410,40.00,28620,35.20
59,8,28.37,6.85,194.33,87.80,1405,40.00,28020,35.21
59,8,28.36,6.64,188.31,87.80,1396,39.00,28020,35.21
59,8,28.35,6.69,189.66,87.80,1406,40.00,28020,35.22
59,8,28.36,6.77,192.00,87.80,1406,40.00,27420,35.23
59,8,28.36,6.90,195.68,87.80,1425,42.00,28020,35.23
59,8,28.37,7.16,203.13,87.80,1435,43.00,28620,35.24
59,8,28.37,7.36,208.80,87.80,1416,41.00,28620,35.24
59,8,28.37,7.12,201.99,87.80,1408,40.00,29220,35.25
59,8,28.37,6.51,184.69,87.80,1408,40.00,28020,35.26
59,8,28.37,6.56,186.11,87.80,1428,42.00,28620,35.26
59,8,28.35,7.05,199.87,87.80,1416,41.00,28620,35.27
59,8,28.35,7.02,199.02,87.80,1416,41.00,28620,35.27
59,8,28.34,6.89,195.26,87.80,1420,41.00,28020,35.28
59,8,28.35,7.00,198.45,87.80,1424,42.00,28020,35.29
59,8,28.34,6.94,196.68,87.80,1414,41.00,28620,35.29
59,8,28.34,6.75,191.29,87.80,1410,40.00,28620,35.30
59,8,28.34,6.65,188.46,87.80,1417,41.00,28620,35.30
59,8,28.34,6.86,194.41,87.80,1429,42.00,28620,35.31
59,8,28.35,7.15,202.70,87.80,1426,42.00,28020,35.32
59,8,28.36,7.20,204.19,87.80,1425,42.00,28620,35.32
59,8,28.34,7.08,200.65,87.80,1435,43.00,29220,35.33
59,8,28.32,7.11,201.36,87.80,1418,41.00,29220,35.34
59,8,28.32,6.75,191.16,87.80,1414,41.00,28620,35.34
59,8,28.34,6.51,184.49,87.80,1412,40.00,28620,35.35
59,8,28.35,6.59,186.83,87.80,1410,40.00,28020,35.35
59,8,28.34,6.83,193.56,87.80,1427,42.00,28020,35.36
59,8,28.34,7.14,202.35,87.80,1420,41.00,28620,35.36
59,8,28.32,7.02,198.81,87.80,1405,40.00,28620,35.37
59,8,28.32,6.46,182.95,87.80,1397,39.00,27420,35.38
59,8,28.32,6.38,180.68,87.80,1412,40.00,28020,35.38
59,8,28.32,6.92,195.97,87.80,1421,41.00,27420,35.39
59,8,28.33,7.05,199.73,87.80,1407,40.00,28020,35.39
59,8,28.34,6.74,191.01,87.80,1385,38.00,28620,35.40
59,8,28.34,6.30,178.54,87.80,1394,38.00,27420,35.41
59,8,28.34,6.29,178.26,87.80,1403,40.00,27420,35.41
59,8,28.34,6.72,190.44,87.80,1408,40.00,28020,35.42
59,8,28.33,6.94,196.61,87.80,1408,40.00,27420,35.42
59,8,28.33,6.88,194.91,87.80,1392,38.00,28020,35.43
59,8,28.32,6.41,181.53,87.80,1384,37.00,27420,35.43
59,8,28.32,6.36,180.12,87.80,1404,40.00,26160,35.44
59,8,28.34,6.81,193.00,87.80,1406,40.00,27420,35.45
59,8,28.34,7.07,200.36,87.80,1404,40.00,27420,35.45
59,8,28.37,7.01,198.87,87.80,1408,40.00,27420,35.46
59,8,28.36,6.89,195.40,87.80,1400,39.00,28020,35.46
59,8,28.35,6.78,192.21,87.80,1404,40.00,27420,35.47
59,8,28.35,6.72,190.51,87.80,1406,40.00,27420,35.48
59,8,28.34,6.95,196.96,87.80,1421,41.00,28020,35.48
59,8,28.33,7.18,203.41,87.80,1427,42.00,28020,35.49
59,8,28.32,7.33,207.59,87.80,1438,43.00,28620,35.49
59,8,28.32,7.48,211.83,87.80,1425,42.00,28620,35.50
59,8,28.32,7.27,205.89,87.80,1408,40.00,29220,35.51
59,8,28.33,6.53,184.99,87.80,1408,40.00,28020,35.51
59,8,28.34,6.41,181.66,87.80,1413,41.00,28620,35.52
59,8,28.33,6.70,189.81,87.80,1414,41.00,27420,35.52
59,8,28.32,6.74,190.88,87.80,1402,40.00,28020,35.53
59,8,28.32,6.55,185.50,87.80,1417,41.00,28020,35.54
59,8,28.32,6.82,193.14,87.80,1419,41.00,28020,35.54
59,8,28.32,6.95,196.82,87.80,1414,41.00,28620,35.55
59,8,28.32,6.87,194.56,87.80,1418,41.00,28020,35.55
59,8,28.32,6.94,196.54,87.80,1410,40.00,28020,35.56
59,8,28.32,7.05,199.66,87.80,1421,41.00,28620,35.57
59,8,28.32,7.11,201.36,87.80,1414,41.00,28620,35.57
59,8,28.33,7.06,200.01,87.80,1416,41.00,28020,35.58
59,8,28.33,7.05,199.73,87.80,1419,41.00,28620,35.58
59,8,28.31,7.18,203.27,87.80,1418,41.00,28020,35.59
59,8,28.30,7.09,200.65,87.80,1408,40.00,28620,35.60
59,8,28.30,6.82,193.01,87.80,1412,40.00,28020,35.60
59,8,28.32,6.90,195.41,87.80,1421,41.00,27420,35.61
59,8,28.32,7.22,204.47,87.80,1420,41.00,28620,35.61
59,8,28.31,7.23,204.68,87.80,1402,40.00,28020,35.62
59,8,28.30,6.75,191.03,87.80,1401,39.00,28020,35.63
59,8,28.30,6.73,190.46,87.80,1425,42.00,27420,35.63
59,8,28.30,7.64,216.21,87.80,1437,43.00,28620,35.64
59,8,28.30,10.07,284.98,87.80,1417,41.00,28620,35.65
59,8,28.30,7.52,212.82,87.80,1398,39.00,28620,35.65
59,8,28.31,6.84,193.64,87.80,1404,40.00,27420,35.66
59,8,28.32,7.01,198.52,87.80,1416,41.00,27420,35.67
59,8,28.31,7.58,214.59,87.80,1427,42.00,28020,35.67
59,8,28.31,7.73,218.84,87.80,1420,41.00,28620,35.68
59,8,28.31,7.36,208.36,87.80,1409,40.00,28020,35.69
59,8,28.32,6.98,197.67,87.80,1402,40.00,28020,35.69
59,8,28.32,6.85,193.99,87.80,1402,40.00,27420,35.70
59,8,28.32,6.98,197.67,87.80,1409,40.00,27420,35.70
59,8,28.32,7.25,205.32,87.80,1418,41.00,28020,35.71
59,8,28.32,7.39,209.28,87.80,1414,41.00,28020,35.72
59,8,28.32,7.16,202.77,87.80,1415,41.00,28020,35.72
59,8,28.32,6.90,195.41,87.80,1411,40.00,28620,35.73
59,8,28.32,6.90,195.41,87.80,1414,41.00,28020,35.73
59,8,28.31,6.89,195.06,87.80,1407,40.00,28020,35.74
59,8,28.31,6.84,193.64,87.80,1413,41.00,28020,35.75
59,8,28.32,6.96,197.11,87.80,1424,42.00,28020,35.75
59,8,28.31,7.04,199.30,87.80,1415,41.00,28620,35.76
59,8,28.30,6.87,194.42,87.80,1403,40.00,28620,35.76
59,8,28.30,6.70,189.61,87.80,1419,41.00,28020,35.77
59,8,28.30,7.00,198.10,87.80,1429,42.00,28620,35.78
59,8,28.31,7.33,207.51,87.80,1435,43.00,28620,35.78
59,8,28.31,7.21,204.12,87.80,1421,41.00,29220,35.79
59,8,28.32,6.90,195.41,87.80,1415,41.00,28620,35.80
59,8,28.32,6.76,191.44,87.80,1414,41.00,28620,35.80
59,8,28.32,6.70,189.74,87.80,1408,40.00,28020,35.81
59,8,28.32,6.70,189.74,87.80,1419,41.00,28020,35.81
59,8,28.32,7.04,199.37,87.80,1437,43.00,28020,35.82
59,8,28.32,7.62,215.80,87.80,1419,41.00,28620,35.83
59,8,28.32,7.28,206.17,87.80,1410,40.00,29220,35.83
59,8,28.32,6.53,184.93,87.80,1417,41.00,28020,35.84
59,8,28.32,6.69,189.46,87.80,1422,41.00,28620,35.84
59,8,28.31,7.00,198.17,87.80,1422,41.00,28620,35.85
59,8,28.31,7.11,201.28,87.80,1420,41.00,28020,35.86
59,8,28.30,6.99,197.82,87.80,1409,40.00,28620,35.86
59,8,28.31,6.70,189.68,87.80,1403,40.00,28020,35.87
59,8,28.30,6.55,185.37,87.80,1421,41.00,28020,35.87
59,8,28.30,7.05,199.51,87.80,1429,42.00,28020,35.88
59,8,28.29,7.48,211.61,87.80,1427,42.00,28620,35.89
59,8,28.30,7.16,202.63,87.80,1416,41.00,28620,35.89
59,8,28.32,6.86,194.28,87.80,1409,40.00,28620,35.90
59,8,28.32,6.64,188.04,87.80,1401,39.00,28020,35.90
59,8,28.32,6.55,185.50,87.80,1407,40.00,28020,35.91
59,8,28.30,6.83,193.29,87.80,1423,42.00,27420,35.92
59,8,28.30,7.37,208.57,87.80,1432,43.00,28620,35.92
59,8,28.30,7.56,213.95,87.80,1420,41.00,28620,35.93
59,8,28.30,7.24,204.89,87.80,1418,41.00,28620,35.93
59,8,28.29,6.87,194.35,87.80,1414,41.00,28020,35.94
